[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787085.844899409","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787086.045807712","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787086.246754767","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787086.447988443","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787086.649079834","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787086.849934293","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787087.050874081","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787087.251672527","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787087.452534610","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787087.653510301","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787087.854529095","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787088.055491393","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787088.256370749","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787088.457526464","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787088.457515542","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787088.457446848","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787088.457404696","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.134.255:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787088.658481713","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787088.859359326","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787089.060216504","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787089.261137948","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787089.462211689","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787089.663433394","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787089.864780575","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787090.065962068","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787090.266873097","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787090.467837386","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787090.668977624","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787090.870306950","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787091.071414580","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787091.272412363","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787091.473504906","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787091.674599672","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787091.875935738","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787092.124287555","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787092.325283141","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787092.526547052","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "Connect Failed"
	debug_error_string = "{"created":"@1556787092.727950649","description":"Failed to create subchannel","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2267,"referenced_errors":[{"created":"@1556787092.727939160","description":"Pick Cancelled","file":"src/core/ext/filters/client_channel/lb_policy/pick_first/pick_first.cc","file_line":242,"referenced_errors":[{"created":"@1556787092.727863603","description":"Connect Failed","file":"src/core/ext/filters/client_channel/subchannel.cc","file_line":962,"grpc_status":14,"referenced_errors":[{"created":"@1556787092.727818885","description":"Failed to connect to remote host: Connection refused","errno":111,"file":"src/core/lib/iomgr/tcp_client_posix.cc","file_line":207,"os_error":"Connection refused","syscall":"connect","target_address":"ipv4:10.145.18.66:7897"}]}]}]}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787092.929176222","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787093.130296823","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787093.331227249","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[238 @    getattr()] <_Rendezvous of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = "channel is in state TRANSIENT_FAILURE"
	debug_error_string = "{"created":"@1556787093.532403681","description":"channel is in state TRANSIENT_FAILURE","file":"src/core/ext/filters/client_channel/client_channel.cc","file_line":2294,"grpc_status":14}"
>
[214 @ changeChannel()] change channel
[191 @   __init__()] got replica id
[472 @     fsinit()] fsinit
[412 @     access()] access / 4
[229 @    getattr()] getattr /.xdg-volume-info
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /autorun.inf
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /.Trash
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /.Trash-1000
[229 @    getattr()] getattr /tt
[229 @    getattr()] getattr /aa
[229 @    getattr()] getattr /bb
[229 @    getattr()] getattr /ff
[229 @    getattr()] getattr /hh
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /autorun.inf
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /
[412 @     access()] access / 4
[412 @     access()] access / 2
[412 @     access()] access / 1
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /
[412 @     access()] access / 2
[229 @    getattr()] getattr /.Trash
[229 @    getattr()] getattr /.Trash-1000
[412 @     access()] access / 2
[254 @    readdir()] readdir /
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /.hidden
[412 @     access()] access /a.txt 4
[412 @     access()] access /a.txt 2
[412 @     access()] access /a.txt 1
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /tt
[412 @     access()] access /tt 4
[412 @     access()] access /tt 2
[412 @     access()] access /tt 1
[229 @    getattr()] getattr /aa
[412 @     access()] access /aa 4
[412 @     access()] access /aa 2
[412 @     access()] access /aa 1
[229 @    getattr()] getattr /bb
[412 @     access()] access /bb 4
[412 @     access()] access /bb 2
[412 @     access()] access /bb 1
[229 @    getattr()] getattr /ff
[412 @     access()] access /ff 4
[412 @     access()] access /ff 2
[412 @     access()] access /ff 1
[229 @    getattr()] getattr /hh
[412 @     access()] access /hh 4
[412 @     access()] access /hh 2
[412 @     access()] access /hh 1
[254 @    readdir()] readdir /hh
[254 @    readdir()] readdir /ff
[254 @    readdir()] readdir /bb
[254 @    readdir()] readdir /aa
[254 @    readdir()] readdir /tt
[229 @    getattr()] getattr /a.txt
[485 @   __init__()] fileinit ../myfs/a.txt 32768 <class 'tuple'>
[536 @       read()] read ../myfs/a.txt 4096 0
[515 @      get_v()] get_v ../myfs/a.txt
[530 @      get_v()] get_v ../myfs/a.txt 0 14
[540 @       read()] init vno = 0
[129 @        get()] Found in cache: /a.txt 3800
[129 @        get()] Found in cache: /a.txt 3920
[129 @        get()] Found in cache: /a.txt 3950
[129 @        get()] Found in cache: /a.txt 3970
[129 @        get()] Found in cache: /a.txt 3980
[129 @        get()] Found in cache: /a.txt 4000
[129 @        get()] Found in cache: /a.txt 4010
[129 @        get()] Found in cache: /a.txt 4050
[129 @        get()] Found in cache: /a.txt 4070
[129 @        get()] Found in cache: /a.txt 4080
[129 @        get()] Found in cache: /a.txt 4090
[599 @       read()] vno read = 0
[493 @   fgetattr()] fgetattr ../myfs/a.txt
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /a.txt
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[229 @    getattr()] getattr /a.txt
[229 @    getattr()] getattr /a.txt
[485 @   __init__()] fileinit ../myfs/a.txt 32769 <class 'tuple'>
[314 @   truncate()] truncate /a.txt 0
[331 @   truncate()] truncate done
[229 @    getattr()] getattr /a.txt
[604 @      write()] write ../myfs/a.txt mayank <3
ssh
ahj
 0
[515 @      get_v()] get_v ../myfs/a.txt
[530 @      get_v()] get_v ../myfs/a.txt 1 0
[616 @      write()] here 0
[616 @      write()] here 10
[667 @      fsync()] fsync
[631 @    _fflush()] _fflush 2
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[631 @    _fflush()] _fflush 0
[661 @    release()] release
[229 @    getattr()] getattr /a.txt
[412 @     access()] access / 2
[229 @    getattr()] getattr /
[229 @    getattr()] getattr /.Trash
[229 @    getattr()] getattr /.Trash-1000
[412 @     access()] access / 2
[229 @    getattr()] getattr /.hidden
[412 @     access()] access /a.txt 4
[412 @     access()] access /a.txt 2
[412 @     access()] access /a.txt 1
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[229 @    getattr()] getattr /a.txt
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[229 @    getattr()] getattr /
[412 @     access()] access / 4
[412 @     access()] access / 2
[412 @     access()] access / 1
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
[677 @      flush()] flush
[631 @    _fflush()] _fflush 0
[691 @       lock()] lock
